original_path,new_path,action,bytes,file_count,sha256,verified
results/tests/36/threshold__f100/detections.csv,data/tests/detection/otsu/legacy_otsu_defaults__cfgbbaffb3e/frame_screening/video_36/frame_100/threshold__f100/detections.csv,move_file,8974,1,98fc2dd092a04cea27c81bdb9104eaeef1bb19eaad3f773a96fab3a150d874c3,True
results/tests/36/threshold__f100/detections.png,data/tests/detection/otsu/legacy_otsu_defaults__cfgbbaffb3e/frame_screening/video_36/frame_100/threshold__f100/detections.png,move_file,445987,1,50e25c6c9e72db6ead1d992ffe38b89d326334756713f9210af36408eff1ea25,True
results/tests/36/threshold__f100/summary.json,data/tests/detection/otsu/legacy_otsu_defaults__cfgbbaffb3e/frame_screening/video_36/frame_100/threshold__f100/summary.json,move_file,8012,1,e86978f7effdb21cdc5184059550b6e1164cde5b9c66b15db3fd2bc6093469f3,True
results/tests/36/threshold__f100__close_iterations=0/00_input.png,data/tests/detection/_shared_inputs/video_36/frame_100.png,deduplicate_identical_input,408403,1,6992a6a0b05cb22e434aa007702da4a044933b04ade3ed313bc30bac43e12dd0,True
results/tests/36/threshold__f100__close_iterations=0/detections.csv,data/tests/detection/otsu/legacy_otsu_defaults__cfg4633c2bb/frame_screening/video_36/frame_100/threshold__f100__close_iterations_0/detections.csv,move_file,9435,1,a281ac3df157740fbe616be222f6a602abd8d9d1ea1d8b5b6ff0a0385741ece1,True
results/tests/36/threshold__f100__close_iterations=0/detections.png,data/tests/detection/otsu/legacy_otsu_defaults__cfg4633c2bb/frame_screening/video_36/frame_100/threshold__f100__close_iterations_0/detections.png,move_file,445730,1,168a52e27ce27fdafb66b88a1ff3f74bc33870965f006981b3fe5fe1b52bd72e,True
results/tests/36/threshold__f100__close_iterations=0/summary.json,data/tests/detection/otsu/legacy_otsu_defaults__cfg4633c2bb/frame_screening/video_36/frame_100/threshold__f100__close_iterations_0/summary.json,move_file,8795,1,fc239ffa0a23cb3d71e3cf11ce5999b998659079a2f53d737b57387bf4eff611,True
results/tests/36/threshold__f100__close_iterations=0_threshold_value=200/00_input.png,data/tests/detection/_shared_inputs/video_36/frame_100.png,deduplicate_identical_input,408403,1,6992a6a0b05cb22e434aa007702da4a044933b04ade3ed313bc30bac43e12dd0,True
results/tests/36/threshold__f100__close_iterations=0_threshold_value=200/detections.csv,data/tests/detection/threshold/legacy_t200_c0__cfg1359249f/frame_screening/video_36/frame_100/threshold__f100__close_iterations_0_threshold_value_200/detections.csv,move_file,7675,1,81967a2ddaa01df8855f3fe505d6f6f0a18b6b46ba121621ec287ff8043c56d8,True
results/tests/36/threshold__f100__close_iterations=0_threshold_value=200/detections.png,data/tests/detection/threshold/legacy_t200_c0__cfg1359249f/frame_screening/video_36/frame_100/threshold__f100__close_iterations_0_threshold_value_200/detections.png,move_file,444742,1,f2c7d4a04d2cb4bb6bcace3b2566f682be2585a9c4acee9302cd4c92de4f06a1,True
results/tests/36/threshold__f100__close_iterations=0_threshold_value=200/summary.json,data/tests/detection/threshold/legacy_t200_c0__cfg1359249f/frame_screening/video_36/frame_100/threshold__f100__close_iterations_0_threshold_value_200/summary.json,move_file,5952,1,78f27c6b2ed36caeec763263e9585b31d6fbdefb1a57a59c69c09c316296295e,True
results/tests/36/threshold__f100__close_iterations=2_threshold_value=200/00_input.png,data/tests/detection/_shared_inputs/video_36/frame_100.png,deduplicate_identical_input,408403,1,6992a6a0b05cb22e434aa007702da4a044933b04ade3ed313bc30bac43e12dd0,True
results/tests/36/threshold__f100__close_iterations=2_threshold_value=200/detections.csv,data/tests/detection/threshold/legacy_t200_c2__cfg5d0522c8/frame_screening/video_36/frame_100/threshold__f100__close_iterations_2_threshold_value_200/detections.csv,move_file,7547,1,53b438c3747b6320b71b1eed45549b6264371d5483359d589dae86c1d5fe3b5b,True
results/tests/36/threshold__f100__close_iterations=2_threshold_value=200/detections.png,data/tests/detection/threshold/legacy_t200_c2__cfg5d0522c8/frame_screening/video_36/frame_100/threshold__f100__close_iterations_2_threshold_value_200/detections.png,move_file,444843,1,1226304402acd0e0324a787a4085d8a7ce1f53ee527ed72f89b7374f5616b05e,True
results/tests/36/threshold__f100__close_iterations=2_threshold_value=200/summary.json,data/tests/detection/threshold/legacy_t200_c2__cfg5d0522c8/frame_screening/video_36/frame_100/threshold__f100__close_iterations_2_threshold_value_200/summary.json,move_file,5772,1,cb47ae6485a74084499098000b84e3e41d0d0a6b35691cf3e0e2e069aad80215,True
results/tests/36/threshold__f100__morph_iterations=2/00_input.png,data/tests/detection/_shared_inputs/video_36/frame_100.png,deduplicate_identical_input,408403,1,6992a6a0b05cb22e434aa007702da4a044933b04ade3ed313bc30bac43e12dd0,True
results/tests/36/threshold__f100__morph_iterations=2/detections.csv,data/tests/detection/otsu/legacy_otsu_defaults__cfg76e32ed9/frame_screening/video_36/frame_100/threshold__f100__morph_iterations_2/detections.csv,move_file,7803,1,cb7fe2e24ddbbf20d7df42c5aec16c4a518056857302b2d8705bbec147950370,True
results/tests/36/threshold__f100__morph_iterations=2/detections.png,data/tests/detection/otsu/legacy_otsu_defaults__cfg76e32ed9/frame_screening/video_36/frame_100/threshold__f100__morph_iterations_2/detections.png,move_file,446605,1,f07c9a3779aa381f0af929885675d5202253d79a81019ee36cf972eb09eed804,True
results/tests/36/threshold__f100__morph_iterations=2/summary.json,data/tests/detection/otsu/legacy_otsu_defaults__cfg76e32ed9/frame_screening/video_36/frame_100/threshold__f100__morph_iterations_2/summary.json,move_file,6112,1,e4382084e62ebdd795dd5f39fc2d349d2025be9f896dc18db86558dab77d32a6,True
results/tests/36/threshold__f100__morph_iterations=2_threshold_value=200/00_input.png,data/tests/detection/_shared_inputs/video_36/frame_100.png,deduplicate_identical_input,408403,1,6992a6a0b05cb22e434aa007702da4a044933b04ade3ed313bc30bac43e12dd0,True
results/tests/36/threshold__f100__morph_iterations=2_threshold_value=200/detections.csv,data/tests/detection/threshold/legacy_t200_o2__cfga13617b6/frame_screening/video_36/frame_100/threshold__f100__morph_iterations_2_threshold_value_200/detections.csv,move_file,5758,1,2deacb6bede6359244fe5059848106bbc4910c80cdc27e34ddc3e752155adc5b,True
results/tests/36/threshold__f100__morph_iterations=2_threshold_value=200/detections.png,data/tests/detection/threshold/legacy_t200_o2__cfga13617b6/frame_screening/video_36/frame_100/threshold__f100__morph_iterations_2_threshold_value_200/detections.png,move_file,446376,1,f11df879857f90e9ae376b35bbee68accf038acde089c5debfa71f3b20a1d99d,True
results/tests/36/threshold__f100__morph_iterations=2_threshold_value=200/summary.json,data/tests/detection/threshold/legacy_t200_o2__cfga13617b6/frame_screening/video_36/frame_100/threshold__f100__morph_iterations_2_threshold_value_200/summary.json,move_file,2821,1,11a49a34dc83dfcc65a1301d036082d19d09a2f703c9092c3cd18132b7c8a1e5,True
results/tests/36/threshold__f100__threshold_value=180/00_input.png,data/tests/detection/_shared_inputs/video_36/frame_100.png,deduplicate_identical_input,408403,1,6992a6a0b05cb22e434aa007702da4a044933b04ade3ed313bc30bac43e12dd0,True
results/tests/36/threshold__f100__threshold_value=180/detections.csv,data/tests/detection/threshold/legacy_t180__cfg1fd3f76e/frame_screening/video_36/frame_100/threshold__f100__threshold_value_180/detections.csv,move_file,8741,1,199362adfff6a843d577a845c83ad3fb6449ed0640511def563797290857b5b4,True
results/tests/36/threshold__f100__threshold_value=180/detections.png,data/tests/detection/threshold/legacy_t180__cfg1fd3f76e/frame_screening/video_36/frame_100/threshold__f100__threshold_value_180/detections.png,move_file,444267,1,31955d578a8c40df7b65598b8985bf1152863d00e3dfb41d62fadaf207784875,True
results/tests/36/threshold__f100__threshold_value=180/summary.json,data/tests/detection/threshold/legacy_t180__cfg1fd3f76e/frame_screening/video_36/frame_100/threshold__f100__threshold_value_180/summary.json,move_file,7696,1,3aad8f735e461fb99f4b93705bb3b72c5dc50d2a3ad7d7b91a4494fb0e94d806,True
results/tests/36/threshold__f100__threshold_value=190/00_input.png,data/tests/detection/_shared_inputs/video_36/frame_100.png,deduplicate_identical_input,408403,1,6992a6a0b05cb22e434aa007702da4a044933b04ade3ed313bc30bac43e12dd0,True
results/tests/36/threshold__f100__threshold_value=190/detections.csv,data/tests/detection/threshold/legacy_t190__cfgfeeed012/frame_screening/video_36/frame_100/threshold__f100__threshold_value_190/detections.csv,move_file,8347,1,54859f007cdcd2df24e78ce40efbfe9af36fb4847d12279656cc612a3aa33061,True
results/tests/36/threshold__f100__threshold_value=190/detections.png,data/tests/detection/threshold/legacy_t190__cfgfeeed012/frame_screening/video_36/frame_100/threshold__f100__threshold_value_190/detections.png,move_file,444408,1,85d732683309a3c7670294179cf46d1365258911aada404817db5c37502e8437,True
results/tests/36/threshold__f100__threshold_value=190/summary.json,data/tests/detection/threshold/legacy_t190__cfgfeeed012/frame_screening/video_36/frame_100/threshold__f100__threshold_value_190/summary.json,move_file,7041,1,4c3d3c3fe4875bc52cd30d0185baffcd672a642cfd7db8cc8707edcda540b284,True
results/tests/36/threshold__f100__threshold_value=200/00_input.png,data/tests/detection/_shared_inputs/video_36/frame_100.png,deduplicate_identical_input,408403,1,6992a6a0b05cb22e434aa007702da4a044933b04ade3ed313bc30bac43e12dd0,True
results/tests/36/threshold__f100__threshold_value=200/detections.csv,data/tests/detection/threshold/legacy_t200__cfg1f8f28ac/frame_screening/video_36/frame_100/threshold__f100__threshold_value_200/detections.csv,move_file,7611,1,a0821450da68ac7bbdbe8aff1951aae23e147d8211d7e08fc07ae10870d0271e,True
results/tests/36/threshold__f100__threshold_value=200/detections.png,data/tests/detection/threshold/legacy_t200__cfg1f8f28ac/frame_screening/video_36/frame_100/threshold__f100__threshold_value_200/detections.png,move_file,444877,1,48b7ce508c8ed151300ce6a0e1f064532b5d0b34b95949d962560422cb5eae27,True
results/tests/36/threshold__f100__threshold_value=200/summary.json,data/tests/detection/threshold/legacy_t200__cfg1f8f28ac/frame_screening/video_36/frame_100/threshold__f100__threshold_value_200/summary.json,move_file,5832,1,f735cdd161dfe07473c705170092245854ecec96c162c32d2a9f41a2d49d1291,True
results/tests/36/threshold__f100__threshold_value=210/00_input.png,data/tests/detection/_shared_inputs/video_36/frame_100.png,deduplicate_identical_input,408403,1,6992a6a0b05cb22e434aa007702da4a044933b04ade3ed313bc30bac43e12dd0,True
results/tests/36/threshold__f100__threshold_value=210/detections.csv,data/tests/detection/threshold/legacy_t210__cfg4310fa76/frame_screening/video_36/frame_100/threshold__f100__threshold_value_210/detections.csv,move_file,7406,1,037fad68d59862a0fa85ce3804479cfc02efce103feaad23900d155406da36fb,True
results/tests/36/threshold__f100__threshold_value=210/detections.png,data/tests/detection/threshold/legacy_t210__cfg4310fa76/frame_screening/video_36/frame_100/threshold__f100__threshold_value_210/detections.png,move_file,445048,1,c73a2e44ff5bb583fe9c49326b77d21debbae3f4c1cb13f28d243e78b661b5b1,True
results/tests/36/threshold__f100__threshold_value=210/summary.json,data/tests/detection/threshold/legacy_t210__cfg4310fa76/frame_screening/video_36/frame_100/threshold__f100__threshold_value_210/summary.json,move_file,5497,1,f32d8ee560480fa4d27a4f33d77c0db3f5f8e2afded54ac9d938804c534deefa,True
results/tests/36/threshold__f50/00_input.png,data/tests/detection/_shared_inputs/video_36/frame_50.png,move_file,404343,1,c24955fef221390291206238dd495441d97e16567aef44ac685cc3e0dcf0dc89,True
results/tests/36/threshold__f50/detections.csv,data/tests/detection/otsu/legacy_otsu_defaults__cfgbbaffb3e/frame_screening/video_36/frame_50/threshold__f50/detections.csv,move_file,8893,1,5005d429bba3694b06cb76984d40df6f4f4b74d05e6851e18f557bd132aebe90,True
results/tests/36/threshold__f50/detections.png,data/tests/detection/otsu/legacy_otsu_defaults__cfgbbaffb3e/frame_screening/video_36/frame_50/threshold__f50/detections.png,move_file,441115,1,8f933caecf926849b60a40f710394f7e45707e80fba72d49a741d046ddb32751,True
results/tests/36/threshold__f50/summary.json,data/tests/detection/otsu/legacy_otsu_defaults__cfgbbaffb3e/frame_screening/video_36/frame_50/threshold__f50/summary.json,move_file,8333,1,33ceac853d72b34b038b4c93610f0ed2bb16d675f5d056670c3255efad570fdb,True
results/tests/36/threshold__f50__close_iterations=0/00_input.png,data/tests/detection/_shared_inputs/video_36/frame_50.png,deduplicate_identical_input,404343,1,c24955fef221390291206238dd495441d97e16567aef44ac685cc3e0dcf0dc89,True
results/tests/36/threshold__f50__close_iterations=0/detections.csv,data/tests/detection/otsu/legacy_otsu_defaults__cfg4633c2bb/frame_screening/video_36/frame_50/threshold__f50__close_iterations_0/detections.csv,move_file,9220,1,92ab4731a3d22cf122d9d33ddad490d1535c433c1b91b3b983eaea4904d8e79b,True
results/tests/36/threshold__f50__close_iterations=0/detections.png,data/tests/detection/otsu/legacy_otsu_defaults__cfg4633c2bb/frame_screening/video_36/frame_50/threshold__f50__close_iterations_0/detections.png,move_file,441016,1,4f1b16dbc63a59032663551b73614cc6e96f4a1114f5f3dc5a5b0881b35ae64c,True
results/tests/36/threshold__f50__close_iterations=0/summary.json,data/tests/detection/otsu/legacy_otsu_defaults__cfg4633c2bb/frame_screening/video_36/frame_50/threshold__f50__close_iterations_0/summary.json,move_file,8899,1,1ef147222a631c9e5c85568b7f4b7b51f66741aa306134231ae67c2e46b0ed4b,True
results/tests/36/threshold__f50__close_iterations=0_threshold_value=200/00_input.png,data/tests/detection/_shared_inputs/video_36/frame_50.png,deduplicate_identical_input,404343,1,c24955fef221390291206238dd495441d97e16567aef44ac685cc3e0dcf0dc89,True
results/tests/36/threshold__f50__close_iterations=0_threshold_value=200/detections.csv,data/tests/detection/threshold/legacy_t200_c0__cfg1359249f/frame_screening/video_36/frame_50/threshold__f50__close_iterations_0_threshold_value_200/detections.csv,move_file,7554,1,29b64874ed25ef518d6f57466ff8b4d5073f1246cf938e0280066db8e459a5fc,True
results/tests/36/threshold__f50__close_iterations=0_threshold_value=200/detections.png,data/tests/detection/threshold/legacy_t200_c0__cfg1359249f/frame_screening/video_36/frame_50/threshold__f50__close_iterations_0_threshold_value_200/detections.png,move_file,440424,1,2eeba715d1c6460fe2b315cac3ca2a8b784442b40e19e3b6aee4ae1d54e6e70f,True
results/tests/36/threshold__f50__close_iterations=0_threshold_value=200/summary.json,data/tests/detection/threshold/legacy_t200_c0__cfg1359249f/frame_screening/video_36/frame_50/threshold__f50__close_iterations_0_threshold_value_200/summary.json,move_file,6172,1,543a17733090e96c865800e6a37dc9aecd6061e9c1ad5d8553506fc15ab7fdc4,True
results/tests/36/threshold__f50__close_iterations=2_threshold_value=200/00_input.png,data/tests/detection/_shared_inputs/video_36/frame_50.png,deduplicate_identical_input,404343,1,c24955fef221390291206238dd495441d97e16567aef44ac685cc3e0dcf0dc89,True
results/tests/36/threshold__f50__close_iterations=2_threshold_value=200/detections.csv,data/tests/detection/threshold/legacy_t200_c2__cfg5d0522c8/frame_screening/video_36/frame_50/threshold__f50__close_iterations_2_threshold_value_200/detections.csv,move_file,7298,1,3e783f54061c41d6804206916abd8661dc06270f0a843f507e5b7e0c7b9e2c23,True
results/tests/36/threshold__f50__close_iterations=2_threshold_value=200/detections.png,data/tests/detection/threshold/legacy_t200_c2__cfg5d0522c8/frame_screening/video_36/frame_50/threshold__f50__close_iterations_2_threshold_value_200/detections.png,move_file,440610,1,9d895c28eec1d5e14e297821abddb148bf6ba2c4adc54f3c1fba26c5968b9c7a,True
results/tests/36/threshold__f50__close_iterations=2_threshold_value=200/summary.json,data/tests/detection/threshold/legacy_t200_c2__cfg5d0522c8/frame_screening/video_36/frame_50/threshold__f50__close_iterations_2_threshold_value_200/summary.json,move_file,5769,1,817b8c1c9b76789029c0948a8b4b0db2e8db8fd4848f9e817cde7ad80298eeb3,True
results/tests/36/threshold__f50__morph_iterations=2/00_input.png,data/tests/detection/_shared_inputs/video_36/frame_50.png,deduplicate_identical_input,404343,1,c24955fef221390291206238dd495441d97e16567aef44ac685cc3e0dcf0dc89,True
results/tests/36/threshold__f50__morph_iterations=2/detections.csv,data/tests/detection/otsu/legacy_otsu_defaults__cfg76e32ed9/frame_screening/video_36/frame_50/threshold__f50__morph_iterations_2/detections.csv,move_file,7217,1,9ce36513658cf7b84b2e61fac6d61e6df303fc55b2e5ff605c20975463dd0879,True
results/tests/36/threshold__f50__morph_iterations=2/detections.png,data/tests/detection/otsu/legacy_otsu_defaults__cfg76e32ed9/frame_screening/video_36/frame_50/threshold__f50__morph_iterations_2/detections.png,move_file,441986,1,1313174188caf1aabf5baec016c30a111705267145fc57fe2393e662f9b376b6,True
results/tests/36/threshold__f50__morph_iterations=2/summary.json,data/tests/detection/otsu/legacy_otsu_defaults__cfg76e32ed9/frame_screening/video_36/frame_50/threshold__f50__morph_iterations_2/summary.json,move_file,5555,1,c4bfb0ad6045c94c50fc42452da8ac5574ed0b65d46347052083e74f88e445d7,True
results/tests/36/threshold__f50__morph_iterations=2_threshold_value=200/00_input.png,data/tests/detection/_shared_inputs/video_36/frame_50.png,deduplicate_identical_input,404343,1,c24955fef221390291206238dd495441d97e16567aef44ac685cc3e0dcf0dc89,True
